type,openings,telephone,latitude,longitude
Waste Separation Bin,24 hours,N.A.,22.453922,114.009981
Waste Separation Bin,24 hours,N.A.,22.452847,114.03723
Waste Separation Bin,24 hours,N.A.,22.4628391,114.0209205
Waste Separation Bin,24 hours,N.A.,22.446637,114.062951
Waste Separation Bin,24 hours,N.A.,22.4225725,114.029879
Waste Separation Bin,24 hours,N.A.,22.4654414,114.005762
Waste Separation Bin,24 hours,N.A.,22.43115,114.017207
Waste Separation Bin,24 hours,N.A.,22.4295956,113.9987333
Waste Separation Bin,24 hours,N.A.,22.4636152,113.9870931
Waste Separation Bin,24 hours,N.A.,22.432006,114.037492
Waste Separation Bin,24 hours,N.A.,22.450881,114.0251998
Waste Separation Bin,24 hours,N.A.,22.450881,114.0251998
Waste Separation Bin,24 hours,N.A.,22.424387,114.022282
Waste Separation Bin,24 hours,N.A.,22.4292872,114.0245958
Waste Separation Bin,24 hours,N.A.,22.43025,114.263009
Waste Separation Bin,24 hours,N.A.,22.4406346,114.0295485
Waste Separation Bin,24 hours,N.A.,22.433831,113.998385
Waste Separation Bin,24 hours,N.A.,22.45651,114.061538
Waste Separation Bin,24 hours,N.A.,22.4491673,114.0061325
Waste Separation Bin,24 hours,N.A.,22.4427679,114.0438995
Waste Separation Bin,24 hours,N.A.,22.433437,114.008352
Waste Separation Bin,24 hours,N.A.,22.437428,114.011396
Waste Separation Bin,24 hours,N.A.,22.462421,114.107738
Waste Separation Bin,24 hours,N.A.,22.4618863,113.998967
Waste Separation Bin,24 hours,N.A.,22.4478735,114.0039212
Waste Separation Bin,24 hours,N.A.,22.4386676,114.0111784
Waste Separation Bin,24 hours,N.A.,22.443501,114.0106625
Waste Separation Bin,24 hours,N.A.,22.4391546,114.0072218
Waste Separation Bin,24 hours,N.A.,22.454472,114.026882
Waste Separation Bin,24 hours,N.A.,22.4282995,114.0837321
Waste Separation Bin,24 hours,N.A.,22.4403576,114.0625287
Waste Separation Bin,24 hours,N.A.,22.4707504,114.1084716
Waste Separation Bin,24 hours,N.A.,22.487795,114.00173
Waste Separation Bin,24 hours,N.A.,22.457383,114.012089
Waste Separation Bin,24 hours,N.A.,22.453922,114.009981
Waste Separation Bin,24 hours,N.A.,22.444828,114.00657
Waste Separation Bin,24 hours,N.A.,22.497744,114.075896
Waste Separation Bin,24 hours,N.A.,22.44176,114.056859
Waste Separation Bin,24 hours,N.A.,22.44176,114.056859
Waste Separation Bin,24 hours,N.A.,22.4445202,114.0290151
Waste Separation Bin,24 hours,N.A.,22.500161,114.074868
Waste Separation Bin,24 hours,N.A.,22.492235,114.061027
Waste Separation Bin,24 hours,N.A.,22.462424,114.052022
Waste Separation Bin,24 hours,N.A.,22.4789812,114.0572754
Waste Separation Bin,24 hours,N.A.,22.441837,114.00735
Waste Separation Bin,24 hours,N.A.,22.4295956,113.9987333
Waste Separation Bin,24 hours,N.A.,22.4259919,114.0755074
Waste Separation Bin,24 hours,N.A.,22.4429468,114.0716186
Waste Separation Bin,24 hours,N.A.,22.42155,114.07557
Waste Separation Bin,24 hours,N.A.,22.433323,114.106958
Waste Separation Bin,24 hours,N.A.,22.4429468,114.0716186
Waste Separation Bin,24 hours,N.A.,22.4266404,114.0666785
Waste Separation Bin,24 hours,N.A.,22.419437,114.06287
Waste Separation Bin,24 hours,N.A.,22.42155,114.07557
Waste Separation Bin,24 hours,N.A.,22.4430373,114.1286519
Waste Separation Bin,24 hours,N.A.,22.4417758,114.0264574
Waste Separation Bin,24 hours,N.A.,22.4282995,114.0837321
Waste Separation Bin,24 hours,N.A.,22.3609713,114.1329186
Waste Separation Bin,24 hours,N.A.,22.3647862,114.1361742
Waste Separation Bin,24 hours,N.A.,22.3598527,114.1266778
Waste Separation Bin,24 hours,N.A.,22.3622928,114.1253906
Waste Separation Bin,24 hours,N.A.,22.3539066,114.1310486
Waste Separation Bin,24 hours,N.A.,22.3622626,114.1036172
Waste Separation Bin,24 hours,N.A.,22.3497004,114.1068222
Waste Separation Bin,24 hours,N.A.,22.3474872,114.1023164
Waste Separation Bin,24 hours,N.A.,22.3539336,114.1062593
Waste Separation Bin,24 hours,N.A.,22.368098,114.137205
Waste Separation Bin,24 hours,N.A.,22.3568312,114.1278151
Waste Separation Bin,24 hours,N.A.,22.3645829,114.1315972
Waste Separation Bin,24 hours,N.A.,22.3584978,114.107672
Waste Separation Bin,24 hours,N.A.,22.36063,114.115084
Waste Separation Bin,24 hours,N.A.,22.353988,114.100716
Waste Separation Bin,24 hours,N.A.,22.3515483,114.1050571
Waste Separation Bin,24 hours,N.A.,22.3583469,114.0819932
Waste Separation Bin,24 hours,N.A.,22.3499442,114.1099975
Waste Separation Bin,24 hours,N.A.,22.3652679,114.1321356
Waste Separation Bin,24 hours,N.A.,22.352237,114.1031124
Waste Separation Bin,24 hours,N.A.,22.3589264,114.1195484
Waste Separation Bin,24 hours,N.A.,22.3596758,114.124745
Waste Separation Bin,24 hours,N.A.,22.2755235,114.1732951
Waste Separation Bin,24 hours,N.A.,22.3691721,114.1290821
Waste Separation Bin,24 hours,N.A.,22.368711,114.130806
Waste Separation Bin,24 hours,N.A.,22.368194,114.139285
Waste Separation Bin,24 hours,N.A.,22.3668602,114.1233677
Waste Separation Bin,24 hours,N.A.,22.3568312,114.1278151
Waste Separation Bin,24 hours,N.A.,22.356433,114.0963055
Waste Separation Bin,24 hours,N.A.,22.3757646,114.1372236
Waste Separation Bin,24 hours,N.A.,22.355628,114.132051
Waste Separation Bin,24 hours,N.A.,22.3559778,114.1311258
Waste Separation Bin,24 hours,N.A.,22.343852,114.136698
Waste Separation Bin,24 hours,N.A.,22.3610935,114.13653
Waste Separation Bin,24 hours,N.A.,22.349042,114.139775
Waste Separation Bin,24 hours,N.A.,22.349042,114.139775
Waste Separation Bin,24 hours,N.A.,22.3647936,114.1401419
Waste Separation Bin,24 hours,N.A.,22.3488139,114.146637
Waste Separation Bin,24 hours,N.A.,22.355938,114.100945
Waste Separation Bin,24 hours,N.A.,22.355749,114.102015
Waste Separation Bin,24 hours,N.A.,22.374477,114.1260657
Waste Separation Bin,24 hours,N.A.,22.306572,114.182711
Waste Separation Bin,24 hours,N.A.,22.3681879,114.0842682
Waste Separation Bin,24 hours,N.A.,22.3436012,114.1310855
Waste Separation Bin,24 hours,N.A.,22.3651484,114.137867
Waste Separation Bin,24 hours,N.A.,22.3553743,114.1333109
Waste Separation Bin,24 hours,N.A.,22.2560986,113.9053189
Waste Separation Bin,24 hours,N.A.,22.2525647,113.8632369
Waste Separation Bin,24 hours,N.A.,22.2659989,113.9960799
Waste Separation Bin,24 hours,N.A.,22.267725,113.9910043
Waste Separation Bin,24 hours,N.A.,22.267625,113.996523
Waste Separation Bin,24 hours,N.A.,22.224677,113.921796
Waste Separation Bin,24 hours,N.A.,22.2397114,113.9768132
Waste Separation Bin,24 hours,N.A.,22.289255,113.9414358
Waste Separation Bin,24 hours,N.A.,22.235239,114.113463
Waste Separation Bin,24 hours,N.A.,22.2037598,114.1309216
Waste Separation Bin,24 hours,N.A.,22.223764,114.115013
Waste Separation Bin,24 hours,N.A.,22.2092957,114.0293502
Waste Separation Bin,24 hours,N.A.,22.2069702,114.0285186
Waste Separation Bin,24 hours,N.A.,22.2012221,114.0259473
Waste Separation Bin,24 hours,N.A.,22.2047639,114.0274569
Waste Separation Bin,24 hours,N.A.,22.2853811,114.0400318
Waste Separation Bin,24 hours,N.A.,22.280263,114.040951
Waste Separation Bin,24 hours,N.A.,22.238928,113.966642
Waste Separation Bin,24 hours,N.A.,22.2552564,113.8598513
Waste Separation Bin,24 hours,N.A.,22.2661944,113.9951677
Waste Separation Bin,24 hours,N.A.,53.4780556,-2.2413889
Waste Separation Bin,24 hours,N.A.,22.2085623,114.028344
Waste Separation Bin,24 hours,N.A.,22.266032,113.9947441
Waste Separation Bin,24 hours,N.A.,22.2263105,114.1088152
Waste Separation Bin,24 hours,N.A.,22.2060857,114.1315432
Waste Separation Bin,24 hours,N.A.,22.285111,114.037218
Waste Separation Bin,24 hours,N.A.,22.2873743,113.9425086
Waste Separation Bin,24 hours,N.A.,22.283646,114.0392072
Waste Separation Bin,24 hours,N.A.,22.2866401,114.0390009
Waste Separation Bin,24 hours,N.A.,22.23537,113.9488423
Waste Separation Bin,24 hours,N.A.,22.2523195,113.8661195
Waste Separation Bin,24 hours,N.A.,22.223764,114.115013
Waste Separation Bin,24 hours,N.A.,22.229547,114.115984
Waste Separation Bin,24 hours,N.A.,22.229547,114.115984
Waste Separation Bin,24 hours,N.A.,22.2290529,114.1136533
Waste Separation Bin,24 hours,N.A.,22.222639,114.124396
Waste Separation Bin,24 hours,N.A.,22.2217669,113.9154475
Waste Separation Bin,24 hours,N.A.,22.256406,113.90308
Waste Separation Bin,24 hours,N.A.,22.2873743,113.9425086
Waste Separation Bin,24 hours,N.A.,22.2000056,114.1350173
Waste Separation Bin,24 hours,N.A.,22.223751,114.126369
Waste Separation Bin,24 hours,N.A.,22.244506,113.979187
Waste Separation Bin,24 hours,N.A.,22.2308048,113.9417552
Waste Separation Bin,24 hours,N.A.,22.2363509,113.9510952
Waste Separation Bin,24 hours,N.A.,22.2363831,113.94936
Waste Separation Bin,24 hours,N.A.,22.2000056,114.1350173
Waste Separation Bin,24 hours,N.A.,22.2873743,113.9425086
Waste Separation Bin,24 hours,N.A.,22.222051,113.883344
Waste Separation Bin,24 hours,N.A.,22.227708,113.932352
Waste Separation Bin,24 hours,N.A.,22.2523195,113.8661195
Waste Separation Bin,24 hours,N.A.,22.263126,113.991078
Waste Separation Bin,24 hours,N.A.,22.207637,114.145398
Waste Separation Bin,24 hours,N.A.,22.2177304,114.0279991
Waste Separation Bin,24 hours,N.A.,22.2084268,114.029016
Waste Separation Bin,24 hours,N.A.,22.2056223,114.0343179
Waste Separation Bin,24 hours,N.A.,22.2919614,113.949511
Waste Separation Bin,24 hours,N.A.,22.2942958,113.9403955
Waste Separation Bin,24 hours,N.A.,22.2844078,114.0385761
Waste Separation Bin,24 hours,N.A.,22.261896,114.0029942
Waste Separation Bin,24 hours,N.A.,22.2576167,113.9401086
Waste Separation Bin,24 hours,N.A.,22.277832,113.935297
Waste Separation Bin,24 hours,N.A.,22.2006842,114.0199588
Waste Separation Bin,24 hours,N.A.,22.2368001,113.9522552
Waste Separation Bin,24 hours,N.A.,22.2741398,113.9459242
Waste Separation Bin,24 hours,N.A.,22.2000056,114.1350173
Waste Separation Bin,24 hours,N.A.,22.208206,114.030636
Waste Separation Bin,24 hours,N.A.,22.2869819,114.0398508
Waste Separation Bin,24 hours,N.A.,22.286282,113.9342324
Waste Separation Bin,24 hours,N.A.,22.2692331,113.9312251
Waste Separation Bin,24 hours,N.A.,22.2246861,114.1113144
Waste Separation Bin,24 hours,N.A.,22.2284465,114.1107142
Waste Separation Bin,24 hours,N.A.,22.207637,114.145398
Waste Separation Bin,24 hours,N.A.,22.2000056,114.1350173
Waste Separation Bin,24 hours,N.A.,22.2530422,113.8655997
Waste Separation Bin,24 hours,N.A.,22.281208,114.039181
Waste Separation Bin,24 hours,N.A.,22.2244567,114.1112467
Waste Separation Bin,24 hours,N.A.,22.250605,113.88846
Waste Separation Bin,24 hours,N.A.,22.2413707,113.8817661
Waste Separation Bin,24 hours,N.A.,22.2552564,113.8598513
Waste Separation Bin,24 hours,N.A.,22.211456,114.0281401
Waste Separation Bin,24 hours,N.A.,22.205952,114.031798
Waste Separation Bin,24 hours,N.A.,22.206843,114.032638
Waste Separation Bin,24 hours,N.A.,22.203843,114.032151
Waste Separation Bin,24 hours,N.A.,22.2012221,114.0259473
Waste Separation Bin,24 hours,N.A.,22.2016179,114.0265007
Waste Separation Bin,24 hours,N.A.,22.2012221,114.0259473
Waste Separation Bin,24 hours,N.A.,22.2040217,114.0286479
Waste Separation Bin,24 hours,N.A.,22.1994648,114.0195477
Waste Separation Bin,24 hours,N.A.,22.3090326,113.9885997
Waste Separation Bin,24 hours,N.A.,22.2830679,114.0413675
Waste Separation Bin,24 hours,N.A.,22.2830679,114.0413675
Waste Separation Bin,24 hours,N.A.,22.2830679,114.0413675
Waste Separation Bin,24 hours,N.A.,22.2047639,114.0274569
Waste Separation Bin,24 hours,N.A.,22.261896,114.0029942
Waste Separation Bin,24 hours,N.A.,22.227708,113.932352
Waste Separation Bin,24 hours,N.A.,22.219623,113.898644
Waste Separation Bin,24 hours,N.A.,22.2118051,114.0242068
Waste Separation Bin,24 hours,N.A.,22.204457,114.0260361
Waste Separation Bin,24 hours,N.A.,22.2634956,114.0018135
Waste Separation Bin,24 hours,N.A.,22.295436,113.9712
Waste Separation Bin,24 hours,N.A.,22.295436,113.9712
Waste Separation Bin,24 hours,N.A.,22.219051,114.121793
Waste Separation Bin,24 hours,N.A.,22.285615,114.038436
Waste Separation Bin,24 hours,N.A.,22.2389564,113.9893158
Waste Separation Bin,24 hours,N.A.,22.258368,113.997087
Waste Separation Bin,24 hours,N.A.,22.2259611,113.8979831
Waste Separation Bin,24 hours,N.A.,22.2523195,113.8661195
Waste Separation Bin,24 hours,N.A.,22.244506,113.979187
Waste Separation Bin,24 hours,N.A.,22.269543,113.888009
Waste Separation Bin,24 hours,N.A.,22.269543,113.888009
Waste Separation Bin,24 hours,N.A.,22.2052628,114.0346233
Waste Separation Bin,24 hours,N.A.,22.2218238,113.9141548
Waste Separation Bin,24 hours,N.A.,22.2000056,114.1350173
Waste Separation Bin,24 hours,N.A.,22.47336,114.057293
Waste Separation Bin,24 hours,N.A.,22.224905,114.115304
Waste Separation Bin,24 hours,N.A.,22.211456,114.0281401
Waste Separation Bin,24 hours,N.A.,22.2363509,113.9510952
Waste Separation Bin,24 hours,N.A.,22.2873743,113.9425086
Waste Separation Bin,24 hours,N.A.,22.219051,114.121793
Waste Separation Bin,24 hours,N.A.,22.265604,113.9965896
Waste Separation Bin,24 hours,N.A.,22.2647875,113.9928716
Waste Separation Bin,24 hours,N.A.,22.313333,113.958333
Waste Separation Bin,24 hours,N.A.,22.2276837,114.1135095
Waste Separation Bin,24 hours,N.A.,22.2137,114.0287
Waste Separation Bin,24 hours,N.A.,22.2104191,114.0299387
Waste Separation Bin,24 hours,N.A.,22.2016179,114.0265007
Waste Separation Bin,24 hours,N.A.,22.2830679,114.0413675
Waste Separation Bin,24 hours,N.A.,22.288933,114.035571
Waste Separation Bin,24 hours,N.A.,22.2854031,114.0400668
Waste Separation Bin,24 hours,N.A.,22.238928,113.966642
Waste Separation Bin,24 hours,N.A.,22.281208,114.039181
Waste Separation Bin,24 hours,N.A.,22.2244927,114.1108811
Waste Separation Bin,24 hours,N.A.,22.2736351,113.9311425
Waste Separation Bin,24 hours,N.A.,22.277108,113.934428
Waste Separation Bin,24 hours,N.A.,22.278347,113.937232
Waste Separation Bin,24 hours,N.A.,22.278347,113.937232
Waste Separation Bin,24 hours,N.A.,22.277832,113.935297
Waste Separation Bin,24 hours,N.A.,22.286282,113.9342324
Waste Separation Bin,24 hours,N.A.,22.505136,114.092101
Waste Separation Bin,24 hours,N.A.,22.430339,114.097925
Waste Separation Bin,24 hours,N.A.,22.4904239,114.1384777
Waste Separation Bin,24 hours,N.A.,22.5003493,114.1437134
Waste Separation Bin,24 hours,N.A.,22.5025848,114.1279107
Waste Separation Bin,24 hours,N.A.,22.5039329,114.1283637
Waste Separation Bin,24 hours,N.A.,22.508527,114.123907
Waste Separation Bin,24 hours,N.A.,22.507662,114.123582
Waste Separation Bin,24 hours,N.A.,22.5078859,114.1294971
Waste Separation Bin,24 hours,N.A.,22.509336,114.124726
Waste Separation Bin,24 hours,N.A.,22.545587,114.223627
Waste Separation Bin,24 hours,N.A.,22.509368,114.12554
Waste Separation Bin,24 hours,N.A.,22.4916829,114.1414685
Waste Separation Bin,24 hours,N.A.,22.507935,114.180073
Waste Separation Bin,24 hours,N.A.,22.523418,114.195461
Waste Separation Bin,24 hours,N.A.,22.506813,114.126065
Waste Separation Bin,24 hours,N.A.,22.511836,114.108369
Waste Separation Bin,24 hours,N.A.,22.4959859,114.1041214
Waste Separation Bin,24 hours,N.A.,22.500677,114.142463
Waste Separation Bin,24 hours,N.A.,22.441182,114.068221
Waste Separation Bin,24 hours,N.A.,22.506687,114.149676
Waste Separation Bin,24 hours,N.A.,22.510539,114.179555
Waste Separation Bin,24 hours,N.A.,22.527676,114.104186
Waste Separation Bin,24 hours,N.A.,22.4984525,114.1319774
Waste Separation Bin,24 hours,N.A.,22.497335,114.135187
Waste Separation Bin,24 hours,N.A.,53.7718831,-1.6643422
Waste Separation Bin,24 hours,N.A.,22.52708,114.198243
Waste Separation Bin,24 hours,N.A.,22.550735,114.181751
Waste Separation Bin,24 hours,N.A.,22.523096,114.211038
Waste Separation Bin,24 hours,N.A.,22.5390301,114.1617709
Waste Separation Bin,24 hours,N.A.,22.52425,114.21995
Waste Separation Bin,24 hours,N.A.,37.7551973,-122.4204636
Waste Separation Bin,24 hours,N.A.,22.520934,114.184298
Waste Separation Bin,24 hours,N.A.,22.492073,114.138691
Waste Separation Bin,24 hours,N.A.,22.497335,114.135187
Waste Separation Bin,24 hours,N.A.,55.378051,-3.435973
Waste Separation Bin,24 hours,N.A.,22.5004611,114.1449175
Waste Separation Bin,24 hours,N.A.,22.499169,114.144018
Waste Separation Bin,24 hours,N.A.,22.4993479,114.1285179
Waste Separation Bin,24 hours,N.A.,22.5014283,114.1262751
Waste Separation Bin,24 hours,N.A.,22.5025848,114.1279107
Waste Separation Bin,24 hours,N.A.,22.50408,114.12678
Waste Separation Bin,24 hours,N.A.,22.505326,114.126922
Waste Separation Bin,24 hours,N.A.,22.501923,114.1313535
Waste Separation Bin,24 hours,N.A.,22.501271,114.132697
Waste Separation Bin,24 hours,N.A.,22.5241457,114.1607378
Waste Separation Bin,24 hours,N.A.,22.528605,114.157317
Waste Separation Bin,24 hours,N.A.,22.522681,114.098323
Waste Separation Bin,24 hours,N.A.,22.460272,113.990114
Waste Separation Bin,24 hours,N.A.,22.511836,114.108369
Waste Separation Bin,24 hours,N.A.,22.498919,114.11283
Waste Separation Bin,24 hours,N.A.,22.498919,114.11283
Waste Separation Bin,24 hours,N.A.,22.5038012,114.1023164
Waste Separation Bin,24 hours,N.A.,53.8734066,-2.3893641
Waste Separation Bin,24 hours,N.A.,22.5275815,114.1250653
Waste Separation Bin,24 hours,N.A.,22.506813,114.126065
Waste Separation Bin,24 hours,N.A.,22.51037,114.125977
Waste Separation Bin,24 hours,N.A.,22.5095751,114.1234226
Waste Separation Bin,24 hours,N.A.,22.487601,114.108615
Waste Separation Bin,24 hours,N.A.,22.5528906,88.3530367
Waste Separation Bin,24 hours,N.A.,22.356499,114.100666
Waste Separation Bin,24 hours,N.A.,22.497335,114.135187
Waste Separation Bin,24 hours,N.A.,30.7049964,-97.6505227
Waste Separation Bin,24 hours,N.A.,22.535538,114.2092579
Waste Separation Bin,24 hours,N.A.,22.5053832,114.1677498
Waste Separation Bin,24 hours,N.A.,22.501853,114.136986
Waste Separation Bin,24 hours,N.A.,22.412964,114.067839
Waste Separation Bin,24 hours,N.A.,22.489484,114.149752
Waste Separation Bin,24 hours,N.A.,22.5003,114.153486
Waste Separation Bin,24 hours,N.A.,22.533779,114.139456
Waste Separation Bin,24 hours,N.A.,22.477476,114.053491
Waste Separation Bin,24 hours,N.A.,22.5236625,114.1706884
Waste Separation Bin,24 hours,N.A.,-36.9664915,174.9358955
Waste Separation Bin,24 hours,N.A.,22.547319,114.226116
Waste Separation Bin,24 hours,N.A.,22.5058269,114.2441439
Waste Separation Bin,24 hours,N.A.,22.524164,114.129014
Waste Separation Bin,24 hours,N.A.,22.5275815,114.1250653
Waste Separation Bin,24 hours,N.A.,22.506922,114.101158
Waste Separation Bin,24 hours,N.A.,22.498919,114.11283
Waste Separation Bin,24 hours,N.A.,22.5390301,114.1617709
Waste Separation Bin,24 hours,N.A.,22.543333,114.216034
Waste Separation Bin,24 hours,N.A.,22.484649,114.108175
Waste Separation Bin,24 hours,N.A.,22.3172256,114.1737712
Waste Separation Bin,24 hours,N.A.,22.500895,114.1182555
Waste Separation Bin,24 hours,N.A.,22.5177018,114.1658336
Waste Separation Bin,24 hours,N.A.,22.5102582,114.1668082
Waste Separation Bin,24 hours,N.A.,22.53506,114.163191
Waste Separation Bin,24 hours,N.A.,22.539328,114.133089
Waste Separation Bin,24 hours,N.A.,22.484649,114.108175
Waste Separation Bin,24 hours,N.A.,22.487601,114.108615
Waste Separation Bin,24 hours,N.A.,22.3193957,114.1708974
Waste Separation Bin,24 hours,N.A.,22.507059,114.16253
Waste Separation Bin,24 hours,N.A.,22.5275815,114.1250653
Waste Separation Bin,24 hours,N.A.,39.7680109,-94.8508776
Waste Separation Bin,24 hours,N.A.,22.5222416,114.1217772
Waste Separation Bin,24 hours,N.A.,22.5038012,114.1023164
Waste Separation Bin,24 hours,N.A.,22.515188,114.177485
Waste Separation Bin,24 hours,N.A.,22.515427,114.172884
Waste Separation Bin,24 hours,N.A.,22.3429615,114.1929813
Waste Separation Bin,24 hours,N.A.,22.522494,114.153328
Waste Separation Bin,24 hours,N.A.,22.521112,114.14844
Waste Separation Bin,24 hours,N.A.,22.497959,114.153759
Waste Separation Bin,24 hours,N.A.,22.4939617,114.1291574
Waste Separation Bin,24 hours,N.A.,22.5066737,114.157065
Waste Separation Bin,24 hours,N.A.,27.6648274,-81.5157535
Waste Separation Bin,24 hours,N.A.,22.526926,114.1958736
Waste Separation Bin,24 hours,N.A.,22.532196,114.201575
Waste Separation Bin,24 hours,N.A.,22.517898,114.176737
Waste Separation Bin,24 hours,N.A.,22.487601,114.108615
Waste Separation Bin,24 hours,N.A.,22.4860411,114.1470433
Waste Separation Bin,24 hours,N.A.,22.484516,114.1457158
Waste Separation Bin,24 hours,N.A.,22.5230562,114.1620418
Waste Separation Bin,24 hours,N.A.,22.497335,114.135187
Waste Separation Bin,24 hours,N.A.,22.5167208,114.0994955
Waste Separation Bin,24 hours,N.A.,-22.906049,-43.1750568
Waste Separation Bin,24 hours,N.A.,22.500895,114.1182555
Waste Separation Bin,24 hours,N.A.,22.513337,114.166791
Waste Separation Bin,24 hours,N.A.,22.5275928,114.1589042
Waste Separation Bin,24 hours,N.A.,22.5019802,114.1408109
Waste Separation Bin,24 hours,N.A.,22.4647238,114.0213277
Waste Separation Bin,24 hours,N.A.,22.5390301,114.1617709
Waste Separation Bin,24 hours,N.A.,22.521367,114.180981
Waste Separation Bin,24 hours,N.A.,22.494888,114.147357
Waste Separation Bin,24 hours,N.A.,22.535021,114.162688
Waste Separation Bin,24 hours,N.A.,22.5353874,114.1510912
Waste Separation Bin,24 hours,N.A.,22.5353874,114.1510912
Waste Separation Bin,24 hours,N.A.,22.52331944,114.1142079
Waste Separation Bin,24 hours,N.A.,22.4904239,114.1384777
Waste Separation Bin,24 hours,N.A.,22.521112,114.14844
Waste Separation Bin,24 hours,N.A.,22.5390301,114.1617709
Waste Separation Bin,24 hours,N.A.,22.4985527,114.1336668
Waste Separation Bin,24 hours,N.A.,22.5008858,114.1299577
Waste Separation Bin,24 hours,N.A.,22.4853586,114.1469285
Waste Separation Bin,24 hours,N.A.,22.5004517,114.1445956
Waste Separation Bin,24 hours,N.A.,22.4916829,114.1414685
Waste Separation Bin,24 hours,N.A.,22.497335,114.135187
Waste Separation Bin,24 hours,N.A.,22.549916,114.222236
Waste Separation Bin,24 hours,N.A.,22.5276195,114.1149511
Waste Separation Bin,24 hours,N.A.,22.53506,114.163191
Waste Separation Bin,24 hours,N.A.,22.53506,114.163191
Waste Separation Bin,24 hours,N.A.,22.510539,114.176248
Waste Separation Bin,24 hours,N.A.,22.515427,114.172884
Waste Separation Bin,24 hours,N.A.,22.487601,114.108615
Waste Separation Bin,24 hours,N.A.,22.5053832,114.1677498
Waste Separation Bin,24 hours,N.A.,22.505546,114.1617709
Waste Separation Bin,24 hours,N.A.,22.477195,114.105772
Waste Separation Bin,24 hours,N.A.,22.475652,114.104658
Waste Separation Bin,24 hours,N.A.,22.509226,114.124791
Waste Separation Bin,24 hours,N.A.,22.5078859,114.1294971
Waste Separation Bin,24 hours,N.A.,22.533779,114.139456
Waste Separation Bin,24 hours,N.A.,22.49956,114.1353249
Waste Separation Bin,24 hours,N.A.,22.5058269,114.2441439
Waste Separation Bin,24 hours,N.A.,22.53275,114.205919
Waste Separation Bin,24 hours,N.A.,22.552073,114.157127
Waste Separation Bin,24 hours,N.A.,22.53432,114.170296
Waste Separation Bin,24 hours,N.A.,22.501533,114.17366
Waste Separation Bin,24 hours,N.A.,39.5124366,-121.5539575
Waste Separation Bin,24 hours,N.A.,55.378051,-3.435973
Waste Separation Bin,24 hours,N.A.,22.497218,114.140502
Waste Separation Bin,24 hours,N.A.,22.505305,114.155801
Waste Separation Bin,24 hours,N.A.,22.52763,114.104953
Waste Separation Bin,24 hours,N.A.,22.5006521,114.1090397
Waste Separation Bin,24 hours,N.A.,22.52737,114.19529
Waste Separation Bin,24 hours,N.A.,22.5209,114.175875
Waste Separation Bin,24 hours,N.A.,22.520629,114.2138563
Waste Separation Bin,24 hours,N.A.,22.528977,114.176332
Waste Separation Bin,24 hours,N.A.,22.450172,114.015257
Waste Separation Bin,24 hours,N.A.,22.481041,114.099197
Waste Separation Bin,24 hours,N.A.,22.534546,114.211946
Waste Separation Bin,24 hours,N.A.,22.527488,114.151633
Waste Separation Bin,24 hours,N.A.,22.431033,114.25784
Waste Separation Bin,24 hours,N.A.,22.4743276,114.2208195
Waste Separation Bin,24 hours,N.A.,22.470424,114.152878
Waste Separation Bin,24 hours,N.A.,22.4758108,114.1521442
Waste Separation Bin,24 hours,N.A.,22.453835,114.026212
Waste Separation Bin,24 hours,N.A.,22.2125248,103.0126523
Waste Separation Bin,24 hours,N.A.,22.454873,114.139968
Waste Separation Bin,24 hours,N.A.,22.45,114.1833333
Waste Separation Bin,24 hours,N.A.,22.4302762,114.1630709
Waste Separation Bin,24 hours,N.A.,22.456725,114.14228
Waste Separation Bin,24 hours,N.A.,22.4442045,114.1711574
Waste Separation Bin,24 hours,N.A.,22.451949,114.1610278
Waste Separation Bin,24 hours,N.A.,22.4474148,114.1676782
Waste Separation Bin,24 hours,N.A.,22.4599724,114.2009744
Waste Separation Bin,24 hours,N.A.,22.4578325,114.1883357
Waste Separation Bin,24 hours,N.A.,22.4476062,114.1680138
Waste Separation Bin,24 hours,N.A.,22.448856,114.164209
Waste Separation Bin,24 hours,N.A.,22.400033,114.323794
Waste Separation Bin,24 hours,N.A.,22.4439989,114.1322346
Waste Separation Bin,24 hours,N.A.,22.4366,114.163258
Waste Separation Bin,24 hours,N.A.,22.4691089,114.2054166
Waste Separation Bin,24 hours,N.A.,55.378051,-3.435973
Waste Separation Bin,24 hours,N.A.,22.4464878,113.9860245
Waste Separation Bin,24 hours,N.A.,23.3414799,105.43443
Waste Separation Bin,24 hours,N.A.,22.441901,114.175109
Waste Separation Bin,24 hours,N.A.,22.454531,114.145525
Waste Separation Bin,24 hours,N.A.,22.3535889,114.1572807
Waste Separation Bin,24 hours,N.A.,22.4416863,114.1774687
Waste Separation Bin,24 hours,N.A.,22.4753016,114.2371903
Waste Separation Bin,24 hours,N.A.,22.4722119,114.1963938
Waste Separation Bin,24 hours,N.A.,22.453134,114.157763
Waste Separation Bin,24 hours,N.A.,22.4670285,114.1936333
Waste Separation Bin,24 hours,N.A.,22.4423282,114.165521
Waste Separation Bin,24 hours,N.A.,22.4455593,114.1658181
Waste Separation Bin,24 hours,N.A.,22.4704127,114.2201697
Waste Separation Bin,24 hours,N.A.,22.4715347,114.2277189
Waste Separation Bin,24 hours,N.A.,22.45521,114.1580552
Waste Separation Bin,24 hours,N.A.,22.4430373,114.1286519
Waste Separation Bin,24 hours,N.A.,22.451568,114.137453
